Kit ID,Borough,Zipcode,Date Collected,Date Recieved,Lead First Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
16229756,Queens,11367,05/16/2016,05/23/2016 03:57:27 PM,0.000,0.000,,0.114,0.013, 
16231682,Queens,11374,05/19/2016,05/23/2016 03:57:27 PM,0.000,0.000,,0.189,0.033, 
16231577,Brooklyn,11249,05/18/2016,05/23/2016 03:57:27 PM,0.000,0.000,,0.049,0.184, 
16231487,New York,10017,05/18/2016,05/23/2016 03:57:27 PM,0.000,0.002,,0.126,0.122, 
16229375,Brooklyn,11201,05/19/2016,05/23/2016 03:57:27 PM,0.000,0.000,,0.069,0.052, 
16231530,New York,10011,05/20/2016,05/23/2016 03:57:27 PM,0.002,0.000,,0.125,0.029, 
16231531,New York,10037,05/19/2016,05/23/2016 03:57:27 PM,0.000,0.000,,0.014,0.069, 
16231690,Brooklyn,11218,05/20/2016,05/23/2016 03:57:27 PM,0.000,0.000,,0.095,0.028, 
16231696,Queens,11358,05/23/2016,05/25/2016 11:18:09 AM,0.007,0.028,,0.108,0.012, 
16230749,Brooklyn,11216,05/23/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.142,0.111, 
16231708,Bronx,10475,05/23/2016,05/27/2016 08:45:30 AM,0.000,0.000,,0.117,0.015, 
16228971,Brooklyn,11231,05/23/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.200,0.154, 
16230997,New York,10025,05/23/2016,05/27/2016 02:45:50 PM,0.004,0.000,,0.136,0.033, 
16231610,Brooklyn,11226,05/23/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.225,0.174, 
16231440,New York,10028,05/23/2016,05/27/2016 08:45:30 AM,0.000,0.000,,0.066,0.020, 
16231139,Queens,11422,05/23/2016,05/26/2016 12:12:19 PM,0.001,0.002,,0.173,0.110, 
16231650,New York,10014,05/23/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.084,0.014, 
16231669,New York,10036,05/23/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.219,0.048, 
16329232,New York,10025,05/23/2016,05/25/2016 11:18:09 AM,0.094,0.043,0.03,0.154,0.123,0.118
16226831,Brooklyn,11201,05/23/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.082,0.053, 
16231745,Brooklyn,11214,05/23/2016,05/27/2016 02:45:50 PM,0.000,0.000,,0.063,0.093, 
16231510,New York,10002,05/23/2016,05/27/2016 02:45:50 PM,0.000,0.000,,0.054,0.014, 
16231706,Brooklyn,11215,05/23/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.170,0.033, 
16230596,New York,10009,05/23/2016,05/27/2016 02:45:50 PM,0.002,0.000,,0.097,0.030, 
16231583,Brooklyn,11234,05/23/2016,05/27/2016 02:45:50 PM,0.012,0.015,,0.309,0.028, 
16231810,Brooklyn,11201,05/23/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.104,0.032, 
16231475,Brooklyn,11229,05/24/2016,05/27/2016 02:45:50 PM,0.002,0.000,,0.133,0.085, 
16231645,Staten Island,10305,05/24/2016,05/27/2016 08:45:30 AM,0.001,0.000,,0.084,0.010, 
16231746,Brooklyn,11236,05/24/2016,05/27/2016 02:45:50 PM,0.000,0.000,,0.153,0.073, 
16231544,Brooklyn,11238,05/24/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.088,0.018, 
16231570,Bronx,10462,05/24/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.048,0.041, 
16231422,Bronx,10466,05/24/2016,05/27/2016 02:45:50 PM,0.000,0.000,,0.056,0.039, 
16231820,Brooklyn,11215,05/24/2016,05/27/2016 08:45:30 AM,0.001,0.000,,0.114,0.038, 
16231779,Brooklyn,11215,05/24/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.127,0.032, 
16227959,Brooklyn,11225,05/24/2016,06/03/2016 11:12:10 AM,0.002,0.002,,0.152,0.026, 
16231567,New York,10011,05/24/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.151,0.133, 
16229917,New York,10023,05/24/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.140,0.046, 
16231273,New York,10002,05/24/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.065,0.008, 
16231667,Brooklyn,11209,05/24/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.106,0.035, 
16231560,Staten Island,10306,05/24/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.132,0.086, 
16230815,New York,10023,05/24/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.130,0.054, 
16231724,New York,10016,05/24/2016,05/27/2016 02:50:08 PM,0.009,0.000,,1.095,0.007, 
16231770,New York,10019,05/24/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.111,0.047, 
16231747,Queens,11375,05/24/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.046,0.014, 
16231293,New York,10016,05/24/2016,05/31/2016 03:34:36 PM,0.001,0.000,,0.290,0.077, 
16228382,New York,10036,05/24/2016,05/31/2016 03:34:36 PM,0.003,0.000,,0.617,0.036, 
16231656,New York,10022,05/24/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.053,0.038, 
16231000,Brooklyn,11237,05/24/2016,06/06/2016 02:53:28 PM,0.001,0.000,,0.170,0.039, 
16231204,Bronx,10475,05/25/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.067,0.019, 
16228930,New York,10075,05/25/2016,05/31/2016 03:44:01 PM,0.102,0.003,,2.897,0.235, 
16231832,Queens,11103,05/25/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.031,0.008, 
16230882,Brooklyn,0,05/25/2016,05/27/2016 02:45:50 PM,0.000,0.000,,0.089,0.010, 
16230471,Brooklyn,0,05/25/2016,06/03/2016 11:12:10 AM,0.000,0.000,,0.243,0.182, 
16231714,Staten Island,10301,05/25/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.164,0.119, 
16231601,Brooklyn,11215,05/25/2016,05/27/2016 02:45:50 PM,0.006,0.002,,0.060,0.018, 
16231759,New York,10027,05/25/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.040,0.019, 
16228175,New York,10034,05/25/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.116,0.104, 
16231525,Brooklyn,11225,05/25/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.236,0.050, 
16230723,Brooklyn,11226,05/25/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.120,0.092, 
16230988,Queens,11103,05/25/2016,05/27/2016 02:45:50 PM,0.000,0.000,,0.039,0.028, 
16230282,New York,10001,05/25/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.072,0.029, 
16231718,Staten Island,10312,05/25/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.086,0.074, 
16231716,Staten Island,10314,05/26/2016,05/31/2016 03:44:01 PM,0.001,0.000,,0.107,0.016, 
16229863,Bronx,10463,05/26/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.041,0.021, 
16231731,Brooklyn,11207,05/26/2016,06/03/2016 11:12:10 AM,0.000,0.000,,0.153,0.054, 
16229518,New York,10032,05/26/2016,06/01/2016 10:07:52 AM,0.000,0.000,,0.053,0.009, 
16231817,Queens,11105,05/26/2016,05/31/2016 03:34:36 PM,0.038,0.000,,0.321,0.011, 
16231402,Brooklyn,11216,05/26/2016,05/27/2016 02:50:08 PM,0.000,0.000,,0.132,0.169, 
16231794,Brooklyn,11215,05/26/2016,05/31/2016 03:44:01 PM,0.006,0.009,,0.150,0.023, 
16231739,Brooklyn,11213,05/26/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.031,0.018, 
16231717,Staten Island,10312,05/26/2016,05/27/2016 02:45:50 PM,0.000,0.000,,0.150,0.108, 
16231079,Bronx,10475,05/26/2016,06/03/2016 11:12:10 AM,0.000,0.000,,0.130,0.042, 
16231618,Brooklyn,11231,05/26/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.214,0.150, 
16231722,Brooklyn,11211,05/26/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.357,0.243, 
16231689,Queens,11369,05/26/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.014,0.012, 
16231542,New York,10005,05/26/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.075,0.033, 
16230465,Brooklyn,11216,05/26/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.164,0.069, 
16231844,Brooklyn,11238,05/27/2016,05/31/2016 03:44:01 PM,0.005,0.005,,0.134,0.135, 
16229304,New York,10018,05/27/2016,06/06/2016 02:53:28 PM,0.001,0.000,,0.300,0.054, 
16229569,Bronx,10466,05/27/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.015,0.023, 
16228698,Queens,11375,05/27/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.074,0.049, 
16231720,Queens,11385,05/27/2016,05/31/2016 03:34:36 PM,0.009,0.003,,0.146,0.015, 
16231864,Brooklyn,11210,05/27/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.168,0.072, 
16231581,New York,10009,05/27/2016,06/03/2016 11:12:10 AM,0.002,0.000,,0.550,0.023, 
16231620,Brooklyn,11216,05/27/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.131,0.090, 
16231791,New York,10128,05/27/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.099,0.060, 
16229571,Bronx,10466,05/27/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.033,0.007, 
16231796,New York,10009,05/27/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.027,0.013, 
15224470,New York,10065,05/28/2016,05/31/2016 03:44:01 PM,0.000,0.000,,0.138,0.127, 
16231841,Queens,11362,05/28/2016,05/31/2016 03:34:36 PM,0.000,0.000,,0.137,0.112, 
16231911,New York,10003,05/29/2016,06/06/2016 02:53:28 PM,0.001,0.000,,0.070,0.010, 
16229809,New York,10019,05/29/2016,06/01/2016 10:07:52 AM,0.000,0.000,,0.106,0.014, 
16231884,Bronx,10462,05/29/2016,06/01/2016 10:07:52 AM,0.003,0.001,,0.151,0.049, 
16231866,New York,10019,05/29/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.031,0.012, 
16228676,Staten Island,10305,05/30/2016,06/06/2016 02:53:28 PM,0.001,0.000,,0.161,0.076, 
16229157,Brooklyn,11215,05/30/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.217,0.034, 
16329234,Queens,11358,05/30/2016,06/03/2016 11:12:10 AM,0.001,0.014,0,0.173,0.021,0.013
16230172,Queens,11435,05/30/2016,06/01/2016 10:07:52 AM,0.000,0.000,,0.283,0.115, 
16231734,Brooklyn,11211,05/30/2016,06/06/2016 02:53:28 PM,0.004,0.000,,0.119,0.062, 
16228834,Queens,11365,05/30/2016,06/03/2016 11:12:10 AM,0.000,0.000,,0.076,0.040, 
16231418,Brooklyn,11231,05/30/2016,06/09/2016 11:12:58 AM,0.004,0.004,,0.287,0.161, 
16230906,Brooklyn,11215,05/30/2016,06/06/2016 02:53:28 PM,0.001,0.000,,0.316,0.040, 
16231243,New York,10025,05/30/2016,06/06/2016 02:53:28 PM,0.002,0.000,,0.152,0.045, 
16230241,New York,10033,05/30/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.030,0.012, 
16229839,Staten Island,10304,05/30/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.268,0.025, 
16231951,Queens,11416,05/31/2016,06/03/2016 11:12:10 AM,0.000,0.000,,0.130,0.014, 
16231959,Brooklyn,11217,05/31/2016,06/01/2016 10:07:52 AM,0.004,0.005,,0.153,0.054, 
16231332,Brooklyn,11238,05/31/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.086,0.046, 
16226908,Queens,11373,05/31/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.041,0.013, 
16225603,New York,10025,05/31/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.110,0.058, 
16225270,Brooklyn,11215,05/31/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.141,0.015, 
16231957,Brooklyn,11215,05/31/2016,06/07/2016 10:44:01 AM,0.005,0.001,,0.152,0.037, 
16231002,Brooklyn,11238,05/31/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.137,0.062, 
16231396,Brooklyn,11238,05/31/2016,06/06/2016 02:53:28 PM,0.001,0.000,,0.267,0.104, 
16228130,Brooklyn,11215,06/01/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.232,0.137, 
16231850,Brooklyn,11236,06/01/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.117,0.095, 
16231462,Queens,11375,06/01/2016,06/06/2016 02:53:28 PM,0.005,0.003,,0.098,0.050, 
16231795,New York,10021,06/01/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.067,0.034, 
16231238,Brooklyn,11249,06/01/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.278,0.062, 
16231756,Brooklyn,11229,06/01/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.168,0.115, 
16231335,Brooklyn,11201,06/01/2016,06/06/2016 02:53:28 PM,0.004,0.003,,1.135,1.184, 
16230171,New York,10128,06/01/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.023,0.007, 
16231083,Bronx,10475,06/01/2016,06/09/2016 11:12:58 AM,0.001,0.000,,0.082,0.019, 
16231675,New York,10027,06/01/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.147,0.047, 
16231769,New York,10011,06/01/2016,06/06/2016 02:53:28 PM,0.002,0.000,,0.136,0.066, 
16231852,Brooklyn,11236,06/02/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.125,0.056, 
16231803,Queens,11365,06/02/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.058,0.062, 
16230763,New York,10016,06/02/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.172,0.038, 
16231943,Brooklyn,11229,06/02/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.135,0.023, 
16230505,Queens,11434,06/03/2016,06/06/2016 02:53:28 PM,0.002,0.000,,0.107,0.010, 
16228448,Queens,11385,06/03/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.102,0.074, 
16230651,Queens,11435,06/03/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.050,0.026, 
16231806,Brooklyn,11218,06/03/2016,06/06/2016 02:53:28 PM,0.000,0.002,,0.286,0.125, 
16228853,New York,10002,06/03/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.066,0.060, 
16231370,Queens,11374,06/03/2016,06/10/2016 02:55:16 PM,0.186,0.573,,0.121,0.049, 
16228069,New York,10007,06/03/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.055,0.037, 
16231997,Brooklyn,11237,06/03/2016,06/06/2016 02:53:28 PM,0.003,0.000,,0.148,0.040, 
16231479,Brooklyn,11209,06/03/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.118,0.017, 
16229556,New York,10009,06/03/2016,06/13/2016 11:01:22 AM,0.001,0.001,,0.068,0.012, 
16229252,Staten Island,10308,06/03/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.156,0.111, 
16232008,Brooklyn,11222,06/03/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.063,0.022, 
16231569,New York,10026,06/04/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.143,0.051, 
16232015,Brooklyn,11201,06/04/2016,06/06/2016 02:53:28 PM,0.000,0.000,,0.165,0.026, 
16231977,Brooklyn,11236,06/04/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.109,0.051, 
16229382,Queens,11104,06/04/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.138,0.027, 
16230284,Brooklyn,11215,06/04/2016,06/07/2016 10:44:01 AM,0.000,0.000,,0.142,0.122, 
16231899,Brooklyn,11205,06/04/2016,06/09/2016 02:29:48 PM,0.006,0.005,,0.054,0.019, 
16231211,Queens,11360,06/05/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.081,0.008, 
16232038,Brooklyn,11222,06/05/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.155,0.045, 
16230199,Queens,11385,06/05/2016,06/09/2016 11:12:58 AM,0.002,0.003,,0.175,0.024, 
16232061,Brooklyn,11237,06/05/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.209,0.044, 
16232025,Queens,11372,06/05/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.033,0.016, 
16232021,New York,10022,06/05/2016,06/07/2016 10:44:01 AM,0.000,0.000,,0.036,0.015, 
16231301,Brooklyn,11205,06/05/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.188,0.057, 
16232012,New York,10003,06/05/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.077,0.011, 
16228030,New York,10021,06/05/2016,06/09/2016 02:29:48 PM,0.001,0.000,,0.088,0.047, 
16229510,Queens,11377,06/05/2016,06/09/2016 11:12:58 AM,0.002,0.002,,0.068,0.025, 
15224131,Brooklyn,11209,06/05/2016,06/09/2016 11:12:58 AM,0.002,0.000,,0.095,0.071, 
16231871,New York,10003,06/05/2016,06/09/2016 11:12:58 AM,0.003,0.002,,0.186,0.047, 
16231945,New York,10128,05/28/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.077,0.017, 
16231927,New York,10011,06/01/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.137,0.087, 
16231956,Brooklyn,11234,06/01/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.430,0.092, 
16231910,Queens,11375,05/30/2016,06/06/2016 03:05:02 PM,0.001,0.000,,0.129,0.023, 
16231571,New York,10025,06/03/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.101,0.013, 
16225876,New York,10002,06/03/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.069,0.009, 
16230243,Queens,11375,05/31/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.202,0.096, 
16231127,Bronx,10470,05/31/2016,06/06/2016 03:05:02 PM,0.006,0.002,,0.080,0.018, 
16231869,New York,10019,06/01/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.034,0.017, 
14221392,New York,10024,05/27/2016,06/06/2016 03:05:02 PM,0.002,0.000,,0.113,0.016, 
16231659,New York,10003,05/30/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.101,0.018, 
16231889,Brooklyn,11238,05/30/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.117,0.092, 
16231665,Brooklyn,11217,05/31/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.157,0.087, 
16227597,Brooklyn,11230,05/26/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.032,0.022, 
16231839,Brooklyn,11211,06/01/2016,06/06/2016 03:05:02 PM,0.003,0.000,,0.155,0.017, 
16225115,Bronx,10463,06/01/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.087,0.036, 
16231261,New York,10016,05/26/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.131,0.086, 
16231173,Brooklyn,11211,05/24/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.206,0.192, 
16231974,Queens,11372,05/31/2016,06/06/2016 03:05:02 PM,0.013,0.000,,0.034,0.011, 
16230214,New York,10021,06/01/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.213,0.165, 
16231924,New York,10032,06/02/2016,06/06/2016 03:05:02 PM,0.001,0.000,,0.057,0.011, 
15224324,Queens,11432,06/06/2016,06/10/2016 11:14:35 AM,0.000,0.000,,0.132,0.123, 
16229383,Queens,11104,06/01/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.158,0.068, 
16231735,New York,10001,05/31/2016,06/06/2016 03:05:02 PM,0.000,0.000,,0.143,0.046, 
16231843,Bronx,10475,06/06/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.101,0.010, 
16232083,Queens,11361,06/06/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.139,0.160, 
16231153,Queens,11101,06/06/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.159,0.067, 
16231840,New York,10024,06/06/2016,06/09/2016 02:29:48 PM,0.001,0.000,,0.306,0.128, 
16225288,New York,10011,06/06/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.124,0.016, 
16232115,Queens,11367,06/06/2016,06/10/2016 02:55:16 PM,0.001,0.000,,0.136,0.019, 
16231887,New York,10017,06/06/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.025,0.011, 
16230275,New York,10023,06/06/2016,06/16/2016 08:53:17 AM,0.001,0.000,,0.106,0.046, 
16228028,New York,10033,06/06/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.060,0.007, 
16231928,Bronx,10465,06/06/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.189,0.011, 
16230479,Brooklyn,11238,06/06/2016,06/13/2016 11:01:22 AM,0.004,0.003,,0.059,0.010, 
16230148,Brooklyn,11215,06/06/2016,06/10/2016 02:55:16 PM,0.004,0.008,,0.193,0.017, 
16231455,Queens,11354,06/06/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.059,0.018, 
16227823,Bronx,10451,06/06/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.017,0.011, 
16232090,New York,10029,06/06/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.260,0.156, 
16230451,Brooklyn,11218,06/07/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.182,0.029, 
16232102,Brooklyn,11233,06/07/2016,06/10/2016 02:55:16 PM,0.003,0.019,,0.246,0.030, 
16231993,New York,10002,06/07/2016,06/10/2016 02:55:16 PM,0.000,0.000,,0.058,0.033, 
16232054,Staten Island,10305,06/07/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.072,0.031, 
16231986,New York,10032,06/07/2016,06/10/2016 02:55:16 PM,0.002,0.000,,0.056,0.016, 
16232044,New York,10128,06/07/2016,06/09/2016 02:29:48 PM,0.000,0.000,,0.065,0.028, 
16231480,Brooklyn,11215,06/07/2016,06/09/2016 02:29:48 PM,0.003,0.000,,0.096,0.019, 
16231482,Brooklyn,11215,06/07/2016,06/09/2016 02:29:48 PM,0.002,0.000,,0.091,0.012, 
16231481,Brooklyn,11215,06/07/2016,06/09/2016 02:29:48 PM,0.017,0.000,,0.110,0.045, 
16232071,New York,10022,06/07/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.077,0.048, 
16231787,Brooklyn,11201,06/07/2016,06/09/2016 11:12:58 AM,0.000,0.000,,0.096,0.017, 
16232035,Brooklyn,11215,06/07/2016,06/10/2016 02:55:16 PM,0.003,0.003,,0.103,0.022, 
16232028,New York,10014,06/07/2016,06/13/2016 11:01:22 AM,0.002,0.001,,0.144,0.109, 
16228757,Brooklyn,11226,06/07/2016,06/16/2016 08:53:17 AM,0.003,0.003,,0.274,0.024, 
16228047,Staten Island,10314,06/07/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.109,0.016, 
16231638,Bronx,10475,06/08/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.054,0.016, 
16232006,New York,10002,06/08/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.040,0.016, 
16232050,Brooklyn,11236,06/08/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.021,0.093, 
16232128,Staten Island,10301,06/08/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.032,0.063, 
16232076,New York,10011,06/08/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.078,0.016, 
16230796,New York,10036,06/08/2016,06/16/2016 08:53:17 AM,0.002,0.001,,0.164,0.108, 
16232063,New York,10009,06/09/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.026,0.012, 
16231854,Queens,11101,06/09/2016,06/13/2016 11:01:22 AM,0.001,0.000,,0.141,0.072, 
16231093,Brooklyn,11201,06/09/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.069,0.020, 
16232100,Queens,11367,06/09/2016,06/13/2016 11:01:22 AM,0.000,0.000,,0.043,0.009, 
16231967,New York,10010,06/09/2016,06/16/2016 08:53:17 AM,0.002,0.000,,0.068,0.008, 
16232109,Bronx,10462,06/09/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.060,0.027, 
16231701,Brooklyn,11215,06/10/2016,06/21/2016 01:32:34 PM,0.000,0.000,,0.120,0.030, 
16232181,Brooklyn,11218,06/10/2016,06/17/2016 10:40:01 AM,0.000,0.000,,0.163,0.120, 
16232111,Queens,11361,06/10/2016,06/17/2016 02:50:39 PM,0.002,0.000,,0.069,0.033, 
16231090,Bronx,10475,06/10/2016,06/17/2016 02:50:39 PM,0.000,0.000,,0.091,0.018, 
16230714,New York,10038,06/10/2016,06/20/2016 11:13:32 AM,0.000,0.000,,0.071,0.017, 
16230304,Queens,11355,06/10/2016,06/13/2016 11:01:22 AM,0.012,0.000,,0.072,0.027, 
16231443,Queens,11361,06/10/2016,06/17/2016 10:40:01 AM,0.027,0.001,,0.538,0.032, 
16230817,New York,10040,06/11/2016,06/16/2016 08:53:17 AM,0.001,0.000,,0.062,0.020, 
16232070,New York,10022,06/11/2016,06/16/2016 08:53:17 AM,0.002,0.000,,0.240,0.058, 
16228836,Brooklyn,11215,06/11/2016,06/17/2016 02:50:39 PM,0.000,0.000,,0.253,0.048, 
16229292,New York,10037,06/11/2016,06/20/2016 11:13:32 AM,0.000,0.000,,0.146,0.019, 
16231761,New York,10005,06/11/2016,06/17/2016 10:40:01 AM,0.000,0.000,,0.151,0.048, 
16231879,Brooklyn,11235,06/12/2016,06/17/2016 02:50:39 PM,0.000,0.000,,0.106,0.089, 
16231622,Brooklyn,11201,06/12/2016,06/17/2016 10:40:01 AM,0.019,0.003,,0.195,0.019, 
16232174,New York,10011,06/12/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.058,0.025, 
16232005,New York,10024,06/12/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.130,0.015, 
16231635,New York,10014,06/12/2016,06/16/2016 08:53:17 AM,0.003,0.000,,0.106,0.013, 
16231686,Brooklyn,11216,06/12/2016,06/16/2016 08:53:17 AM,0.001,0.000,,0.164,0.035, 
16232154,New York,10019,06/12/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.141,0.042, 
16232194,New York,10023,06/12/2016,06/17/2016 10:40:01 AM,0.000,0.000,,0.114,0.028, 
16232093,New York,10025,06/12/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.094,0.057, 
16232084,New York,10030,06/12/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.014,0.281, 
16229195,New York,10128,06/12/2016,06/17/2016 10:40:01 AM,0.001,0.000,,0.140,0.027, 
16232146,Brooklyn,11205,06/12/2016,06/17/2016 02:50:39 PM,0.000,0.000,,0.058,0.019, 
16232183,New York,10037,06/13/2016,06/24/2016 10:51:23 AM,0.000,0.000,,0.092,0.017, 
16232087,New York,10028,06/13/2016,06/20/2016 11:13:32 AM,0.000,0.000,,0.102,0.104, 
16230552,Brooklyn,11218,06/13/2016,06/21/2016 11:02:55 AM,0.000,0.000,,0.191,0.039, 
16232253,Brooklyn,11216,06/13/2016,06/21/2016 11:02:55 AM,0.000,0.000,,0.195,0.031, 
16229526,Queens,11104,06/13/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.125,0.139, 
16232043,Brooklyn,11237,06/13/2016,06/17/2016 10:40:01 AM,0.000,0.000,,0.184,0.032, 
16232080,New York,10128,06/13/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.072,0.064, 
16232202,Bronx,10454,06/13/2016,06/16/2016 08:53:17 AM,0.000,0.000,,0.024,0.025, 
